
# Writting to the csv file.
#./output/alexnet/images/train/
COCO_train2014_000000000009.jpg1.0098930563688477,0.990203857421875
COCO_train2014_000000000089.jpg1.0381406105824253,0.9632606506347656
COCO_train2014_000000000110.jpg1.003283758027602,0.9967269897460938
COCO_train2014_000000000307.jpg1.0118342738480304,0.9883041381835938
COCO_train2014_000000000321.jpg1.0232285815771702,0.9772987365722656
COCO_train2014_000000000332.jpg1.0390211613997677,0.9624443054199219
COCO_train2014_000000000349.jpg1.018280129584599,0.9820480346679688
COCO_train2014_000000000382.jpg1.0,1.0
COCO_train2014_000000000389.jpg1.0088514647249889,0.9912261962890625
COCO_train2014_000000000419.jpg1.0046872424986872,0.9953346252441406
COCO_train2014_000000000443.jpg1.0066239406494917,0.9934196472167969
COCO_train2014_000000000450.jpg1.0244882326733835,0.9760971069335938
COCO_train2014_000000000508.jpg1.001554996045649,0.9984474182128906
COCO_train2014_000000000510.jpg1.0004541551378685,0.9995460510253906
COCO_train2014_000000000531.jpg1.0098774944140534,0.9902191162109375
COCO_train2014_000000000532.jpg1.049789556727577,0.9525718688964844
COCO_train2014_000000000605.jpg1.0096169029490039,0.9904747009277344
COCO_train2014_000000000716.jpg1.0062993516389447,0.9937400817871094
COCO_train2014_000000000731.jpg1.0046987942571997,0.9953231811523438
COCO_train2014_000000000853.jpg1.0,1.0
COCO_train2014_000000000965.jpg1.005947949684183,0.9940872192382812
COCO_train2014_000000001011.jpg1.004625637606012,0.9953956604003906
COCO_train2014_000000001014.jpg1.0047758127697415,0.9952468872070312
COCO_train2014_000000001144.jpg1.011943640223895,0.9881973266601562
COCO_train2014_000000001145.jpg1.0098852753314995,0.9902114868164062
COCO_train2014_000000001261.jpg1.0403447920056512,0.9612197875976562
COCO_train2014_000000001264.jpg1.016613666330567,0.9836578369140625
COCO_train2014_000000001355.jpg1.0021982727310959,0.9978065490722656
COCO_train2014_000000001386.jpg1.0045678898801311,0.995452880859375
COCO_train2014_000000001403.jpg1.0083508672054406,0.9917182922363281
COCO_train2014_000000001424.jpg1.014469534258238,0.9857368469238281
COCO_train2014_000000001510.jpg1.016294423918648,0.9839668273925781
COCO_train2014_000000001518.jpg1.0158257769510965,0.9844207763671875
COCO_train2014_000000001523.jpg1.0079282687767703,0.9921340942382812
COCO_train2014_000000001536.jpg1.0674180636597215,0.9368400573730469
COCO_train2014_000000001558.jpg1.0320345502289308,0.9689598083496094
COCO_train2014_000000001670.jpg1.005708673500706,0.99432373046875
COCO_train2014_000000001756.jpg1.0002671001320238,0.9997329711914062
COCO_train2014_000000001785.jpg1.020730472704618,0.9796905517578125
COCO_train2014_000000001804.jpg1.0000228887074747,0.9999771118164062
COCO_train2014_000000001822.jpg1.0248326765496967,0.97576904296875
COCO_train2014_000000001926.jpg1.004899066953915,0.9951248168945312
COCO_train2014_000000001958.jpg1.0065968835676928,0.9934463500976562
COCO_train2014_000000001966.jpg1.0175331001797172,0.9827690124511719
COCO_train2014_000000001994.jpg1.0075989652799933,0.9924583435058594
COCO_train2014_000000002007.jpg1.0188262728332687,0.9815216064453125
COCO_train2014_000000002217.jpg1.0188381520188732,0.9815101623535156
COCO_train2014_000000002258.jpg1.0210485315883773,0.9793853759765625
COCO_train2014_000000002270.jpg1.015625060535971,0.9846153259277344
COCO_train2014_000000002281.jpg1.0161013992790418,0.9841537475585938
COCO_train2014_000000002284.jpg1.0094458414038223,0.9906425476074219
COCO_train2014_000000002347.jpg1.0023898837178178,0.9976158142089844
COCO_train2014_000000002429.jpg1.0217051544382734,0.9787559509277344
COCO_train2014_000000002448.jpg1.0000839303835618,0.9999160766601562
COCO_train2014_000000002608.jpg1.0008475805774237,0.9991531372070312
COCO_train2014_000000002664.jpg1.0286449749650766,0.9721527099609375
COCO_train2014_000000002691.jpg1.0016353604670711,0.9983673095703125
COCO_train2014_000000002697.jpg1.0137359237718104,0.9864501953125
COCO_train2014_000000002742.jpg1.0097024554646123,0.9903907775878906
COCO_train2014_000000002754.jpg1.005944089487519,0.9940910339355469
COCO_train2014_000000002782.jpg1.0045678898801311,0.995452880859375
COCO_train2014_000000002842.jpg1.0046564391079567,0.9953651428222656
COCO_train2014_000000002860.jpg1.0229410961309582,0.9775733947753906
COCO_train2014_000000003219.jpg1.0145833978388086,0.985626220703125
COCO_train2014_000000003320.jpg1.0153418311817586,0.9848899841308594
COCO_train2014_000000003366.jpg1.0005725321953938,0.9994277954101562
COCO_train2014_000000003478.jpg1.01394373769528,0.9862480163574219
COCO_train2014_000000003535.jpg1.0,1.0
COCO_train2014_000000003579.jpg1.0109523956437232,0.989166259765625
COCO_train2014_000000003671.jpg1.0075408752334905,0.9925155639648438
COCO_train2014_000000003713.jpg1.0015320371509457,0.9984703063964844
COCO_train2014_000000003729.jpg1.0206390674458716,0.9797782897949219
COCO_train2014_000000003782.jpg1.0148269160788808,0.9853897094726562
COCO_train2014_000000003860.jpg1.0036870982192425,0.9963264465332031
COCO_train2014_000000003870.jpg1.0003739801408913,0.9996261596679688
COCO_train2014_000000003877.jpg1.030326850818306,0.9705657958984375
COCO_train2014_000000003911.jpg1.0292750345520794,0.9715576171875
COCO_train2014_000000003915.jpg1.0044986013718051,0.9955215454101562
COCO_train2014_000000003917.jpg1.029602485399066,0.9712486267089844
COCO_train2014_000000003992.jpg1.002723461550231,0.997283935546875
COCO_train2014_000000004057.jpg1.0155935828048304,0.9846458435058594
COCO_train2014_000000004065.jpg1.003698626990022,0.9963150024414062
COCO_train2014_000000004140.jpg1.012705955071372,0.9874534606933594
COCO_train2014_000000004180.jpg1.012400891350272,0.9877510070800781
COCO_train2014_000000004331.jpg1.0146462300665737,0.985565185546875
COCO_train2014_000000004385.jpg1.0107574974744944,0.9893569946289062
COCO_train2014_000000004421.jpg1.0140417927075516,0.9861526489257812
COCO_train2014_000000004463.jpg1.0000762997665227,0.9999237060546875
COCO_train2014_000000004488.jpg1.0136340084603546,0.9865493774414062
COCO_train2014_000000004578.jpg1.0,1.0
COCO_train2014_000000004587.jpg1.0220796082360877,0.9783973693847656
COCO_train2014_000000004595.jpg1.0162865439263713,0.9839744567871094
COCO_train2014_000000004616.jpg1.0179084540950252,0.9824066162109375
COCO_train2014_000000004622.jpg1.0084478434148367,0.9916229248046875
COCO_train2014_000000004662.jpg1.0007597014640477,0.9992408752441406
COCO_train2014_000000004684.jpg1.0108120613865967,0.9893035888671875
COCO_train2014_000000004694.jpg1.017477808268094,0.9828224182128906
COCO_train2014_000000004714.jpg1.0093020390562435,0.99078369140625
COCO_train2014_000000004761.jpg1.011545347903933,0.98858642578125
COCO_train2014_000000004794.jpg1.0164047566427439,0.9838600158691406
COCO_train2014_000000004820.jpg1.0303956982992089,0.9705009460449219
COCO_train2014_000000004823.jpg1.0,1.0
COCO_train2014_000000004830.jpg1.0052651560181156,0.9947624206542969
COCO_train2014_000000004968.jpg1.0148269160788808,0.9853897094726562
COCO_train2014_000000005011.jpg1.0065582331167735,0.9934844970703125
COCO_train2014_000000005018.jpg1.0152081388909329,0.9850196838378906
COCO_train2014_000000005028.jpg1.001218371049365,0.9987831115722656
COCO_train2014_000000005086.jpg1.0056508012015146,0.9943809509277344
COCO_train2014_000000005115.jpg1.017837313143079,0.9824752807617188
COCO_train2014_000000005156.jpg1.0023975496812827,0.9976081848144531
COCO_train2014_000000005169.jpg1.0020488670071253,0.997955322265625
COCO_train2014_000000005198.jpg1.0,1.0
COCO_train2014_000000005288.jpg1.0005610751268144,0.9994392395019531
COCO_train2014_000000005383.jpg1.039775341509464,0.9617462158203125
COCO_train2014_000000005424.jpg1.0039023456199139,0.9961128234863281
COCO_train2014_000000005472.jpg1.0184265018395422,0.9819068908691406
COCO_train2014_000000005508.jpg1.0,1.0
COCO_train2014_000000005574.jpg1.0141320200703312,0.9860649108886719
COCO_train2014_000000005589.jpg1.003667884189811,0.9963455200195312
COCO_train2014_000000005632.jpg1.009710233684997,0.9903831481933594
COCO_train2014_000000005638.jpg1.0023323927290524,0.9976730346679688
COCO_train2014_000000005643.jpg1.0071692574862263,0.9928817749023438
COCO_train2014_000000005649.jpg1.0210723939953414,0.9793624877929688
COCO_train2014_000000005688.jpg1.0131286546317446,0.9870414733886719
COCO_train2014_000000005862.jpg1.0086263283853145,0.9914474487304688
COCO_train2014_000000005917.jpg1.0255984913987035,0.9750404357910156
COCO_train2014_000000006004.jpg1.0235801721949982,0.9769630432128906
COCO_train2014_000000006233.jpg1.0224902292708422,0.9780044555664062
COCO_train2014_000000006327.jpg1.0013369290358067,0.9986648559570312
COCO_train2014_000000006465.jpg1.0136536059672174,0.9865303039550781
COCO_train2014_000000006572.jpg1.0082616655640857,0.9918060302734375
COCO_train2014_000000006590.jpg1.0004427007800694,0.9995574951171875
COCO_train2014_000000006595.jpg1.0661721044112025,0.9379348754882812
COCO_train2014_000000006709.jpg1.0104302376675738,0.9896774291992188
COCO_train2014_000000006710.jpg1.0000991919669766,0.9999008178710938
COCO_train2014_000000006725.jpg1.0289033676112724,0.9719085693359375
COCO_train2014_000000006730.jpg1.006171891792305,0.993865966796875
COCO_train2014_000000006747.jpg1.0037255284851687,0.9962882995605469
COCO_train2014_000000006842.jpg1.0166097238434662,0.9836616516113281
COCO_train2014_000000007090.jpg1.0114009467994398,0.9887275695800781
COCO_train2014_000000007150.jpg1.0053808185133908,0.9946479797363281
COCO_train2014_000000007220.jpg1.0131560640024735,0.9870147705078125
COCO_train2014_000000007221.jpg1.0663672715586852,0.9377632141113281
COCO_train2014_000000007318.jpg1.0042100021069165,0.9958076477050781
COCO_train2014_000000007367.jpg1.02239850858616,0.9780921936035156
COCO_train2014_000000007539.jpg1.020722523771328,0.9796981811523438
COCO_train2014_000000007650.jpg1.0055003643895517,0.9945297241210938
COCO_train2014_000000007685.jpg1.0023438903992261,0.9976615905761719
COCO_train2014_000000007713.jpg1.0014134329612567,0.9985885620117188
COCO_train2014_000000007781.jpg1.014862275217282,0.9853553771972656
COCO_train2014_000000007890.jpg1.0007482401087238,0.9992523193359375
COCO_train2014_000000007946.jpg1.0063457086809142,0.9936943054199219
COCO_train2014_000000008014.jpg1.0118967660251215,0.9882431030273438
COCO_train2014_000000008064.jpg1.0137986510735721,0.98638916015625
COCO_train2014_000000008321.jpg1.0468089864309047,0.9552841186523438
COCO_train2014_000000008356.jpg1.0058900498447867,0.9941444396972656
COCO_train2014_000000008422.jpg1.003483466930032,0.9965286254882812
COCO_train2014_000000008553.jpg1.0210763711716062,0.9793586730957031
COCO_train2014_000000008559.jpg1.0,1.0
