# Writting to the csv file.,,,,,,,,,,,
,AlexNet Score,AlexNet Alt,,ResNet Score,ResNet Alt,,DenseNet Score,DenseNet Alt,,,
From./output/alexnet/images/train/,,,,,,,,,,Average AlexNet Score,1.012409192
COCO_train2014_000000086285.jpg,1,1,,1.072633013,0.932285309,,1.014175178,0.986022949,,,
COCO_train2014_000000086378.jpg,1.01715013,0.983139038,,1.093373708,0.914600372,,1.055733876,0.947208405,,,
COCO_train2014_000000086393.jpg,1.005589078,0.994441986,,1.066306545,0.93781662,,1.055699863,0.947238922,,,
COCO_train2014_000000086452.jpg,1.036154579,0.965106964,,1.040972735,0.960639954,,1.107635104,0.902824402,,,
COCO_train2014_000000086476.jpg,1.031721793,0.96925354,,1.040266352,0.961292267,,1,1,,,
COCO_train2014_000000086514.jpg,1.005134104,0.99489212,,1.068523191,0.935871124,,1.009515814,0.990573883,,,
COCO_train2014_000000086530.jpg,1.053066275,0.949607849,,1.049806373,0.95255661,,1.068488349,0.935901642,,,
COCO_train2014_000000086555.jpg,1.00646162,0.993579865,,1.018893592,0.981456757,,1.028273763,0.972503662,,,
COCO_train2014_000000086573.jpg,1.017517302,0.982784271,,1.296997764,0.771011353,,1.097530239,0.911136627,,,
COCO_train2014_000000086655.jpg,1.006307078,0.993732452,,1.04330107,0.958496094,,1.092007315,0.915744781,,,
COCO_train2014_000000086676.jpg,1.031376761,0.969577789,,1.027270412,0.973453522,,1.058513323,0.944721222,,,
COCO_train2014_000000086678.jpg,1.009760795,0.990333557,,1,1,,1.000019074,0.999980927,,,
COCO_train2014_000000086750.jpg,1.034788478,0.966381073,,1.190470568,0.840003967,,1.072650569,0.93227005,,,
COCO_train2014_000000086777.jpg,1.026409657,0.974269867,,1.105696269,0.904407501,,1.071265401,0.933475494,,,
COCO_train2014_000000086790.jpg,1.010905613,0.989212036,,1.020420556,0.979988098,,1.032754206,0.968284607,,,
COCO_train2014_000000086803.jpg,1.01201396,0.988128662,,1.02508114,0.975532532,,1.022350661,0.97813797,,,
COCO_train2014_000000086842.jpg,1.002865395,0.997142792,,1.060019976,0.943378448,,1.001746361,0.998256683,,,
COCO_train2014_000000086861.jpg,1,1,,1.076655167,0.92880249,,1.061561014,0.942008972,,,
COCO_train2014_000000086869.jpg,1.002351556,0.997653961,,1.026389563,0.97428894,,1.03340968,0.967670441,,,
COCO_train2014_000000086901.jpg,1.043267853,0.958526611,,1.032266194,0.968742371,,1.043359204,0.958442688,,,
COCO_train2014_000000086907.jpg,1.010146005,0.989955902,,1.110949128,0.900131226,,1.019495899,0.980876923,,,
COCO_train2014_000000086927.jpg,1.007451817,0.992603302,,1.042757414,0.958995819,,1.05228425,0.950313568,,,
COCO_train2014_000000087000.jpg,1.020003658,0.980388641,,1.037557143,0.963802338,,1.084898398,0.9217453,,,
COCO_train2014_000000087115.jpg,1.003445055,0.996566772,,1.158621909,0.86309433,,1.080106468,0.925834656,,,
COCO_train2014_000000087137.jpg,1.035282967,0.965919495,,1.02373207,0.976818085,,1.067652821,0.936634064,,,
COCO_train2014_000000087207.jpg,1.000030519,0.999969482,,1.044044845,0.957813263,,1.026972604,0.973735809,,,
COCO_train2014_000000087214.jpg,1.000759701,0.999240875,,1.102988635,0.906627655,,1.090081961,0.917362213,,,
COCO_train2014_000000087216.jpg,1.003617931,0.996395111,,1.001260437,0.99874115,,1.017742474,0.982566833,,,
COCO_train2014_000000087225.jpg,1.001153367,0.998847961,,1.049440739,0.952888489,,1,1,,,
COCO_train2014_000000087232.jpg,1.000725318,0.999275208,,1.057761602,0.945392609,,1.02334442,0.97718811,,,
COCO_train2014_000000087285.jpg,1.000270917,0.999729156,,1.014273278,0.985927582,,1.043566879,0.958251953,,,
COCO_train2014_000000087334.jpg,1.002796341,0.997211456,,1.032018298,0.968975067,,1.041845677,0.959835052,,,
COCO_train2014_000000087450.jpg,1.028984142,0.971832275,,1.282197516,0.779911041,,1.140485441,0.876819611,,,
COCO_train2014_000000087465.jpg,1.009018441,0.991062164,,1.002681273,0.997325897,,1.04105955,0.960559845,,,
COCO_train2014_000000087554.jpg,1.000160243,0.999839783,,1.022282884,0.97820282,,1.028846833,0.971961975,,,
COCO_train2014_000000087593.jpg,1.013148233,0.9870224,,1.060710528,0.942764282,,1.138509112,0.878341675,,,
COCO_train2014_000000087871.jpg,1.016298364,0.983963013,,1.022139387,0.978340149,,1.082828016,0.92350769,,,
COCO_train2014_000000087980.jpg,1.002324728,0.997680664,,1.022749529,0.9777565,,1.125018776,0.888874054,,,
COCO_train2014_000000087987.jpg,1.002677438,0.997329712,,1.055797656,0.947151184,,1.071957538,0.932872772,,,
COCO_train2014_000000088068.jpg,1.004856695,0.995166779,,1.149608164,0.869861603,,1.195552434,0.836433411,,,
COCO_train2014_000000088117.jpg,1.00219061,0.997814178,,1.011213677,0.988910675,,1.070722831,0.933948517,,,
COCO_train2014_000000088136.jpg,1.008746647,0.991329193,,1.038399683,0.963020325,,1.033902851,0.967208862,,,
COCO_train2014_000000088192.jpg,1.018240577,0.982086182,,1.024924835,0.975681305,,1.036498717,0.96478653,,,
COCO_train2014_000000088315.jpg,1.004159995,0.995857239,,1.057659177,0.945484161,,1.090354004,0.917133331,,,
COCO_train2014_000000088324.jpg,1.009476939,0.99061203,,1.128452373,0.886169434,,1.100474371,0.908699036,,,
COCO_train2014_000000088330.jpg,1.003779336,0.996234894,,1.083459047,0.922969818,,1.04641202,0.955646515,,,
COCO_train2014_000000088339.jpg,1.021760907,0.978702545,,1.033992569,0.967124939,,1.066258837,0.937858582,,,
COCO_train2014_000000088540.jpg,1.020301407,0.980102539,,1.02580317,0.974845886,,1.115506383,0.896453857,,,
COCO_train2014_000000088609.jpg,1.000435065,0.999565125,,1.053764738,0.948978424,,1.029505441,0.971340179,,,
COCO_train2014_000000088635.jpg,1.003564141,0.996448517,,1.005295997,0.994731903,,1.000927832,0.999073029,,,
COCO_train2014_000000088754.jpg,1.010348456,0.989757538,,1.020607278,0.979808807,,1.034355678,0.966785431,,,
COCO_train2014_000000088802.jpg,1.000541981,0.999458313,,1.049453343,0.952877045,,1.03256708,0.968460083,,,
COCO_train2014_000000088866.jpg,1.043060297,0.958717346,,1.054735656,0.948104858,,1.139063179,0.877914429,,,
COCO_train2014_000000088931.jpg,1.022310791,0.978176117,,1.033572659,0.967517853,,1.096176362,0.912261963,,,
COCO_train2014_000000088950.jpg,1.005967251,0.994068146,,1.060491685,0.942958832,,1.108637548,0.902008057,,,
COCO_train2014_000000088956.jpg,1.012823336,0.98733902,,1.036252881,0.965015411,,1.010083729,0.990016937,,,
COCO_train2014_000000089115.jpg,1.009706345,0.990386963,,1.065193011,0.938796997,,1.012369613,0.987781525,,,
COCO_train2014_000000089207.jpg,1.005724107,0.994308472,,1.016609724,0.983661652,,1.020500004,0.979911804,,,
COCO_train2014_000000089236.jpg,1.00533455,0.994693756,,1.031648708,0.969322205,,1.097548619,0.911121368,,,
COCO_train2014_000000089390.jpg,1.00484514,0.995178223,,1.116589713,0.895584106,,1.099943355,0.909137726,,,
COCO_train2014_000000089407.jpg,1.006191202,0.993846893,,1.00031672,0.99968338,,1,1,,,
COCO_train2014_000000089515.jpg,1.054247853,0.948543549,,1.073067697,0.931907654,,1.141776971,0.875827789,,,
COCO_train2014_000000089598.jpg,1.014387097,0.985816956,,1.024456203,0.976127625,,1.025365819,0.975261688,,,
COCO_train2014_000000089631.jpg,1.005920929,0.994113922,,1.073788555,0.931282043,,1.03160811,0.969360352,,,
COCO_train2014_000000089696.jpg,1.006593018,0.993450165,,1.040493447,0.961082458,,1.110582015,0.900428772,,,
COCO_train2014_000000089754.jpg,1.025169334,0.975448608,,1.029723816,0.971134186,,1.025771058,0.974876404,,,
COCO_train2014_000000089835.jpg,1.022865259,0.977645874,,1.029865405,0.971000671,,1.047235539,0.95489502,,,
COCO_train2014_000000089838.jpg,1.000259467,0.999740601,,1.048957821,0.953327179,,1,1,,,
COCO_train2014_000000089848.jpg,1.01449309,0.985713959,,1.035945749,0.965301514,,1,1,,,
COCO_train2014_000000089902.jpg,1.008424567,0.991645813,,1.041394543,0.960250854,,1.013167811,0.987003326,,,
COCO_train2014_000000090196.jpg,1.01415556,0.986042023,,1.021502108,0.9789505,,1.046386958,0.955669403,,,
COCO_train2014_000000090237.jpg,1.005261301,0.994766235,,1.024084007,0.976482391,,1.086026539,0.920787811,,,
COCO_train2014_000000090346.jpg,1.018505639,0.981830597,,1.066232815,0.93788147,,1.036830781,0.964477539,,,
COCO_train2014_000000090393.jpg,1.00346042,0.996551514,,1.133551559,0.882183075,,1.033104231,0.967956543,,,
COCO_train2014_000000090678.jpg,1.002121649,0.997882843,,1.015510963,0.984725952,,1.015676216,0.984565735,,,
COCO_train2014_000000090801.jpg,1.036334813,0.964939117,,1.135879715,0.880374908,,1.026795611,0.973903656,,,
COCO_train2014_000000090830.jpg,1.010547092,0.989562988,,1.072830553,0.932113647,,1.056159223,0.946826935,,,
COCO_train2014_000000090862.jpg,1.014077097,0.986118317,,1.029675281,0.971179962,,1.031510687,0.969451904,,,
COCO_train2014_000000090869.jpg,1.009457503,0.990631104,,1.0391612,0.962314606,,1.039791839,0.961730957,,,
COCO_train2014_000000090961.jpg,1.004090763,0.995925903,,1.140942109,0.876468658,,1.106550388,0.903709412,,,
COCO_train2014_000000090962.jpg,1.023904009,0.976654053,,1.063559425,0.940238953,,1.119312044,0.893405914,,,
COCO_train2014_000000091006.jpg,1.017402779,0.982894897,,1.037688572,0.963680267,,1.045714924,0.956283569,,,
COCO_train2014_000000091055.jpg,1.016105338,0.984149933,,1.020706626,0.97971344,,1.002673602,0.997333527,,,
COCO_train2014_000000091056.jpg,1.00520348,0.994823456,,1.02076227,0.979660034,,1.073973321,0.931121826,,,
COCO_train2014_000000091123.jpg,1.021199679,0.979240417,,1.009290381,0.990795135,,1.073432401,0.931591034,,,
COCO_train2014_000000091440.jpg,1.015294642,0.98493576,,1.129337159,0.885475159,,1.040357178,0.961208344,,,
COCO_train2014_000000091442.jpg,1,1,,1.021868446,0.978599548,,1.050159641,0.952236176,,,
COCO_train2014_000000091541.jpg,1.003345198,0.996665955,,1.020154496,0.980243683,,1.040414985,0.961154938,,,
COCO_train2014_000000091581.jpg,1.000561075,0.99943924,,1.056291151,0.946708679,,1.021677281,0.978782654,,,
COCO_train2014_000000091725.jpg,1,1,,1.077327722,0.928222656,,1.073894128,0.931190491,,,
COCO_train2014_000000091743.jpg,1.001482296,0.998519897,,1.027745651,0.973003387,,1.006446164,0.993595123,,,
COCO_train2014_000000091804.jpg,1.015436223,0.984798431,,1.03347894,0.967605591,,1.015707699,0.984535217,,,
COCO_train2014_000000091852.jpg,1.024252062,0.976322174,,1.046541523,0.955528259,,1.032851863,0.968193054,,,
COCO_train2014_000000091858.jpg,1.003537248,0.99647522,,1.021522011,0.978931427,,1.002382218,0.997623444,,,
COCO_train2014_000000091891.jpg,1.004987675,0.995037079,,1.215441538,0.822746277,,1.183414216,0.845012665,,,
COCO_train2014_000000091928.jpg,1.005550505,0.994480133,,1.033438197,0.967643738,,1.051368435,0.951141357,,,
COCO_train2014_000000091935.jpg,1.008762174,0.991313934,,1.113468972,0.898094177,,1.122090908,0.89119339,,,
COCO_train2014_000000092006.jpg,1.009737458,0.990356445,,1.067096527,0.937122345,,1.037774839,0.963600159,,,
COCO_train2014_000000092136.jpg,1.024872743,0.975730896,,1.109106602,0.901626587,,1.117575086,0.894794464,,,
COCO_train2014_000000092153.jpg,1.016680693,0.983592987,,1.11261831,0.898780823,,1.064764682,0.939174652,,,
COCO_train2014_000000092165.jpg,1.030723863,0.970191956,,1.144243948,0.873939514,,1.07609829,0.929283142,,,
COCO_train2014_000000092323.jpg,1.013500766,0.986679077,,1.004190768,0.995826721,,1.051026995,0.951450348,,,
COCO_train2014_000000092331.jpg,1.008533198,0.991539001,,1.037922761,0.96346283,,1.022003899,0.978469849,,,
COCO_train2014_000000092344.jpg,1.031384877,0.96957016,,1.124425228,0.889343262,,1.020571518,0.97984314,,,
COCO_train2014_000000092380.jpg,1.003752431,0.996261597,,1.079661617,0.926216125,,1.065335864,0.938671112,,,
COCO_train2014_000000092439.jpg,1.003910035,0.996105194,,1.093487728,0.914505005,,1.050336364,0.952075958,,,
COCO_train2014_000000092631.jpg,1.000309086,0.99969101,,1.014465608,0.985740662,,1.00968301,0.990409851,,,
COCO_train2014_000000092661.jpg,1.021128077,0.979309082,,1.010223861,0.989879608,,1.0497265,0.952629089,,,
COCO_train2014_000000092670.jpg,1.029125528,0.971698761,,1.032229612,0.968776703,,1.033560434,0.967529297,,,
COCO_train2014_000000092835.jpg,1.010761395,0.98935318,,1.022019837,0.97845459,,1.018177299,0.982147217,,,
COCO_train2014_000000092914.jpg,1.028544076,0.972248077,,1.076328042,0.929084778,,1.045840082,0.956169128,,,
COCO_train2014_000000092953.jpg,1.009966982,0.990131378,,1.119737562,0.893066406,,1.063253146,0.940509796,,,
COCO_train2014_000000092957.jpg,1.017734572,0.982574463,,1.003253041,0.996757507,,1.00313019,0.996879578,,,
COCO_train2014_000000093018.jpg,1.002968994,0.997039795,,1.247146697,0.801830292,,1.019476075,0.980895996,,,
COCO_train2014_000000093262.jpg,1,1,,1.033352649,0.967723846,,1.080413629,0.925571442,,,
COCO_train2014_000000093288.jpg,1.050058683,0.952327728,,1.24918514,0.800521851,,1.066089722,0.938007355,,,
COCO_train2014_000000093332.jpg,1.002884579,0.997123718,,1.015849396,0.984397888,,1.051891562,0.950668335,,,
COCO_train2014_000000093363.jpg,1.024084007,0.976482391,,1.060920875,0.942577362,,1.087856316,0.919239044,,,
COCO_train2014_000000093424.jpg,1,1,,1.042421543,0.95930481,,1.001371354,0.998630524,,,
COCO_train2014_000000093430.jpg,1,1,,1.035327944,0.965877533,,1.04264958,0.959095001,,,
COCO_train2014_000000093469.jpg,1.001723393,0.998279572,,1.136061851,0.880233765,,1.007579601,0.992477417,,,
COCO_train2014_000000093519.jpg,1.01398688,0.986206055,,1.0526096,0.950019836,,1.031514746,0.96944809,,,
COCO_train2014_000000093644.jpg,1.004621788,0.995399475,,1.014194796,0.986003876,,1.085783634,0.920993805,,,
COCO_train2014_000000093720.jpg,1.031989859,0.96900177,,1.028745894,0.972057343,,1.046834068,0.95526123,,,
COCO_train2014_000000093756.jpg,1,1,,1.020809969,0.979614258,,1.013253967,0.986919403,,,
COCO_train2014_000000093838.jpg,1.001088372,0.998912811,,1,1,,1.009854152,0.990242004,,,
COCO_train2014_000000093842.jpg,1.023172669,0.977352142,,1.041704914,0.959964752,,1.040192052,0.961360931,,,
COCO_train2014_000000093883.jpg,1.025401917,0.975227356,,1.062008281,0.941612244,,1.062895326,0.940826416,,,
COCO_train2014_000000093971.jpg,1.003848525,0.996166229,,1.046512278,0.955554962,,1.040695851,0.960895538,,,
COCO_train2014_000000094031.jpg,1.005380819,0.99464798,,1.04672121,0.955364227,,1.049625626,0.952720642,,,
COCO_train2014_000000094087.jpg,1,1,,1.044577358,0.957324982,,1.030120364,0.970760345,,,
COCO_train2014_000000094201.jpg,1.003068776,0.996940613,,1.059600079,0.943752289,,1.041762871,0.959911346,,,
COCO_train2014_000000094223.jpg,1.003299117,0.996711731,,1.04482716,0.9570961,,1.038157056,0.963245392,,,
COCO_train2014_000000094300.jpg,1.007544748,0.992511749,,1.039288914,0.96219635,,1.027806094,0.972946167,,,
COCO_train2014_000000094359.jpg,1.006457756,0.993583679,,1.207369197,0.82824707,,1.080894753,0.925159454,,,
COCO_train2014_000000094416.jpg,1.01265901,0.987499237,,1.171389121,0.853687286,,1.113648722,0.897949219,,,
COCO_train2014_000000094420.jpg,1.007088003,0.992961884,,1.026550336,0.974136353,,1.032685043,0.968349457,,,
COCO_train2014_000000094701.jpg,1.007401486,0.992652893,,1.017465961,0.982833862,,1.027927002,0.972831726,,,
COCO_train2014_000000094769.jpg,1.024796619,0.975803375,,1.110224549,0.900718689,,1.036334813,0.964939117,,,
COCO_train2014_000000094770.jpg,1.000450337,0.999549866,,1.009111661,0.990970612,,1.024084007,0.976482391,,,
COCO_train2014_000000094841.jpg,1.00127191,0.998729706,,1.129278779,0.885520935,,1.049020785,0.953269958,,,
COCO_train2014_000000094984.jpg,1.00745956,0.992595673,,1.096158028,0.912277222,,1.085837603,0.920948029,,,
COCO_train2014_000000095258.jpg,1.009403085,0.990684509,,1.103299663,0.90637207,,1.03516441,0.966030121,,,
COCO_train2014_000000095422.jpg,1.013351888,0.986824036,,1.098496055,0.910335541,,1.024664431,0.97592926,,,
COCO_train2014_000000095506.jpg,1.008680662,0.991394043,,1.168480829,0.855812073,,1.000057224,0.99994278,,,
COCO_train2014_000000095526.jpg,1.013528195,0.986652374,,1.051764951,0.950782776,,1.055682857,0.947254181,,,
COCO_train2014_000000095562.jpg,1.002746475,0.997261047,,1.004333118,0.995685577,,1.034649616,0.966510773,,,
COCO_train2014_000000095793.jpg,1.00743633,0.992618561,,1.043986635,0.957866669,,1,1,,,
COCO_train2014_000000095828.jpg,1.00581672,0.994216919,,1.073287368,0.931716919,,1.049945128,0.952430725,,,
COCO_train2014_000000095880.jpg,1.002255748,0.997749329,,1.167112627,0.856815338,,1.085194814,0.92149353,,,
COCO_train2014_000000096046.jpg,1.006450028,0.993591309,,1.007649315,0.992408752,,1,1,,,
COCO_train2014_000000096082.jpg,1.000225118,0.999774933,,1.026940419,0.973766327,,1.020496031,0.979915619,,,
COCO_train2014_000000096161.jpg,1.03347894,0.967605591,,1.098413204,0.910404205,,1.06157821,0.941993713,,,
COCO_train2014_000000096222.jpg,1.001849729,0.998153687,,1.020484113,0.979927063,,1.011038175,0.989082336,,,
COCO_train2014_000000096339.jpg,1.003064938,0.996944427,,1.01379473,0.986392975,,1.019777484,0.980606079,,,
COCO_train2014_000000096435.jpg,1.070945918,0.933753967,,1.133801599,0.881988525,,1.059792847,0.943580627,,,
COCO_train2014_000000096497.jpg,1.001501427,0.998500824,,1.084548298,0.922042847,,1.065162714,0.9388237,,,
COCO_train2014_000000096568.jpg,1.000683297,0.999317169,,1.043068598,0.958709717,,1.072641791,0.932277679,,,
COCO_train2014_000000096582.jpg,1.001432561,0.998569489,,1.001662151,0.998340607,,1.140520174,0.876792908,,,
COCO_train2014_000000096723.jpg,1.002217431,0.997787476,,1.082166446,0.924072266,,1.038362665,0.963054657,,,
COCO_train2014_000000096745.jpg,1.006763114,0.993282318,,1.068828156,0.935604095,,1.061101239,0.942417145,,,
COCO_train2014_000000096754.jpg,1.016140786,0.984115601,,1.091007462,0.916584015,,1.089506583,0.91784668,,,
COCO_train2014_000000096757.jpg,1.006921665,0.993125916,,1.019638655,0.980739594,,1.023056869,0.977462769,,,
COCO_train2014_000000096790.jpg,1.012502559,0.987651825,,1.056631761,0.946403503,,1.128860563,0.885848999,,,
COCO_train2014_000000096809.jpg,1.009753016,0.990341187,,1.027729534,0.973018646,,1.033756073,0.967346191,,,
COCO_train2014_000000097023.jpg,1.01151022,0.988620758,,1.022382559,0.978107452,,1.033267114,0.967803955,,,
COCO_train2014_000000097218.jpg,1.021617556,0.978839874,,1.117951605,0.894493103,,1.159441828,0.862483978,,,
COCO_train2014_000000097272.jpg,1.012631628,0.98752594,,1.049528972,0.95280838,,1.046282549,0.955764771,,,
COCO_train2014_000000097283.jpg,1.011724931,0.98841095,,1.091311769,0.91632843,,1.057552506,0.945579529,,,
COCO_train2014_000000097391.jpg,1,1,,1.058372294,0.944847107,,1.015298574,0.984931946,,,
COCO_train2014_000000097396.jpg,1.010274474,0.989830017,,1.048492121,0.95375061,,1.022585955,0.977912903,,,
COCO_train2014_000000097450.jpg,1.007200215,0.992851257,,1.032571147,0.968456268,,1.027334825,0.973392487,,,
COCO_train2014_000000097492.jpg,1.027326773,0.973400116,,1.05824839,0.944957733,,1.145744281,0.872795105,,,
COCO_train2014_000000097514.jpg,1.030407849,0.970489502,,1.105836198,0.90429306,,1.129599945,0.885269165,,,
COCO_train2014_000000097591.jpg,1.008894174,0.991184235,,1.005022351,0.995002747,,1.033149019,0.967914581,,,
COCO_train2014_000000097614.jpg,1.005920929,0.994113922,,1.037861122,0.96352005,,1.032002047,0.968990326,,,
COCO_train2014_000000097878.jpg,1.012968144,0.987197876,,1.245830898,0.802677155,,1.097098471,0.911495209,,,
COCO_train2014_000000097913.jpg,1.010932902,0.989185333,,1.237100169,0.80834198,,1.087851801,0.919242859,,,
COCO_train2014_000000098038.jpg,1.017778037,0.982532501,,1.09292242,0.914978027,,1.051545565,0.95098114,,,
COCO_train2014_000000098123.jpg,1.045514733,0.956466675,,1.058876753,0.944396973,,1.067696305,0.936595917,,,
COCO_train2014_000000098233.jpg,1.020289494,0.980113983,,1,1,,1.009659677,0.990432739,,,
COCO_train2014_000000098276.jpg,1.018576874,0.981761932,,1.053256673,0.949436188,,1.021677281,0.978782654,,,
COCO_train2014_000000098290.jpg,1.038737082,0.96270752,,1.025690787,0.974952698,,1.041754591,0.959918976,,,
COCO_train2014_000000098480.jpg,1.011330713,0.988796234,,1.102223418,0.90725708,,1.058419299,0.944805145,,,
COCO_train2014_000000098494.jpg,1.003725528,0.9962883,,1.020682781,0.979736328,,1.088592666,0.918617249,,,
COCO_train2014_000000098503.jpg,1.008812641,0.991264343,,1.026876055,0.973827362,,1.029311408,0.971523285,,,
COCO_train2014_000000098549.jpg,1.008882526,0.991195679,,1.053277832,0.949417114,,1.072010142,0.932826996,,,
COCO_train2014_000000098554.jpg,1.003917724,0.996097565,,1,1,,1.012224977,0.987922668,,,
COCO_train2014_000000098601.jpg,1.027798035,0.972953796,,1.152504221,0.867675781,,1.127501075,0.886917114,,,
COCO_train2014_000000098641.jpg,1.014371397,0.985832214,,1.082828016,0.92350769,,1.098334967,0.910469055,,,
COCO_train2014_000000098642.jpg,1.018529383,0.981807709,,1.039202394,0.962276459,,1.163688019,0.859336853,,,
COCO_train2014_000000098694.jpg,1.003057261,0.996952057,,1.087495281,0.91954422,,1.040497577,0.961078644,,,
COCO_train2014_000000098739.jpg,1.012831163,0.98733139,,1.079083859,0.926712036,,1.135073111,0.881000519,,,
COCO_train2014_000000098867.jpg,1.012002239,0.988140106,,1.022007883,0.978466034,,1.036170961,0.965091705,,,
COCO_train2014_000000098915.jpg,1,1,,1.056964067,0.946105957,,1.02353621,0.977005005,,,
COCO_train2014_000000099004.jpg,1.002282573,0.997722626,,1.01162342,0.988510132,,1.064574424,0.939342499,,,
COCO_train2014_000000099008.jpg,1.000564894,0.999435425,,1.048064545,0.954139709,,1.027121486,0.973594666,,,
COCO_train2014_000000099070.jpg,1.002570065,0.997436523,,1.067205133,0.937026978,,1,1,,,
COCO_train2014_000000099094.jpg,1,1,,1.087915007,0.919189453,,1.131667559,0.883651733,,,
COCO_train2014_000000099108.jpg,1.018877751,0.981472015,,1.091684435,0.916015625,,1.044993761,0.956943512,,,
COCO_train2014_000000099129.jpg,1.040018726,0.961521149,,1.033658244,0.967437744,,1.016046263,0.984207153,,,
COCO_train2014_000000099139.jpg,1.009620791,0.990470886,,1.02266973,0.977832794,,1.05093851,0.951530457,,,
COCO_train2014_000000099159.jpg,1.015912385,0.984336853,,1.064211394,0.939662933,,1.040675194,0.960914612,,,
COCO_train2014_000000099184.jpg,1.00270812,0.997299194,,1.017319864,0.982975006,,1.03239222,0.968624115,,,
COCO_train2014_000000099245.jpg,1.000832296,0.999168396,,1.005986553,0.994049072,,1.049302117,0.953014374,,,
COCO_train2014_000000099349.jpg,1.001723393,0.998279572,,1.010410765,0.989696503,,1.034633282,0.966526031,,,
COCO_train2014_000000099372.jpg,1.004336965,0.995681763,,1.033911006,0.967201233,,1.090703325,0.9168396,,,
COCO_train2014_000000099407.jpg,1.016392934,0.98387146,,1.013465501,0.986713409,,1.024340113,0.976238251,,,
COCO_train2014_000000099417.jpg,1.000137348,0.999862671,,1.006326393,0.993713379,,1.0396104,0.961898804,,,
COCO_train2014_000000099453.jpg,1.000920188,0.999080658,,1,1,,1.053557219,0.949165344,,,
COCO_train2014_000000099476.jpg,1.013469419,0.986709595,,1.066267511,0.937850952,,1.014210492,0.985988617,,,
COCO_train2014_000000099536.jpg,1.003752431,0.996261597,,1.029663147,0.971191406,,1.057420263,0.945697784,,,
COCO_train2014_000000099539.jpg,1.014033948,0.986160278,,1.156026336,0.865032196,,1.080453706,0.925537109,,,
COCO_train2014_000000099580.jpg,1.005091712,0.994934082,,1.119125683,0.893554688,,1.095589956,0.912750244,,,
COCO_train2014_000000099598.jpg,1.008898057,0.99118042,,1.036851286,0.964458466,,1.066718753,0.937454224,,,
COCO_train2014_000000099599.jpg,1.000927832,0.999073029,,1.033654168,0.967441559,,1.034931464,0.966247559,,,
COCO_train2014_000000099629.jpg,1,1,,1.105295335,0.904735565,,1.085725173,0.921043396,,,
COCO_train2014_000000099676.jpg,1.0256948,0.974948883,,1.079479334,0.926372528,,1.005118688,0.994907379,,,
COCO_train2014_000000099701.jpg,1.007111217,0.992938995,,1.021900314,0.978569031,,1.031328069,0.969623566,,,
COCO_train2014_000000099728.jpg,1.004517847,0.995502472,,1.043807886,0.958030701,,1.087915007,0.919189453,,,
COCO_train2014_000000099753.jpg,1.019432465,0.980937958,,1.056746766,0.946300507,,1.084090815,0.922431946,,,
COCO_train2014_000000099817.jpg,1.004945295,0.995079041,,1.086539697,0.920352936,,1.028640939,0.972156525,,,
COCO_train2014_000000099844.jpg,1.006086936,0.99394989,,1.227834998,0.814441681,,1.28132011,0.780445099,,,
COCO_train2014_000000100273.jpg,1.009745237,0.990348816,,1.028261663,0.972515106,,1.023552196,0.976989746,,,
COCO_train2014_000000100282.jpg,1.012565134,0.98759079,,1.214957083,0.823074341,,1.032831516,0.968212128,,,
COCO_train2014_000000100303.jpg,1.004194615,0.995822906,,1.057949432,0.945224762,,1.063158279,0.940593719,,,
COCO_train2014_000000100311.jpg,1.007924393,0.992137909,,1.154509141,0.866168976,,1.18524413,0.843708038,,,
COCO_train2014_000000100319.jpg,1.009795802,0.990299225,,1.183408873,0.845016479,,1.058222759,0.944980621,,,
COCO_train2014_000000100331.jpg,1.038189948,0.963214874,,1.078622097,0.927108765,,1.046562414,0.955509186,,,
COCO_train2014_000000100396.jpg,1.001776986,0.998226166,,1.036863589,0.964447021,,1.135097686,0.880981445,,,
COCO_train2014_000000100530.jpg,1.012197618,0.987949371,,1.026429752,0.974250793,,1.066657986,0.937507629,,,
COCO_train2014_000000100579.jpg,1.027785946,0.97296524,,1.018580832,0.981758118,,1.030699547,0.970214844,,,
COCO_train2014_000000100717.jpg,1.000920188,0.999080658,,1.019908414,0.980480194,,1.040766091,0.960830688,,,
COCO_train2014_000000100817.jpg,1.005457942,0.994571686,,1.403791368,0.712356567,,1.085194814,0.92149353,,,
COCO_train2014_000000100821.jpg,1.007018366,0.993030548,,1.077425135,0.928138733,,1.122220605,0.891090393,,,
COCO_train2014_000000100901.jpg,1.002892252,0.997116089,,1.033584885,0.967506409,,1.032660634,0.968372345,,,
COCO_train2014_000000100910.jpg,1.005026205,0.994998932,,1.009581908,0.990509033,,1.101237161,0.908069611,,,
COCO_train2014_000000100975.jpg,1.012944659,0.987220764,,1.059043587,0.944248199,,1.101255666,0.908054352,,,
COCO_train2014_000000101014.jpg,1.011030376,0.989089966,,1.316235025,0.759742737,,1.261866826,0.792476654,,,
COCO_train2014_000000101033.jpg,1,1,,1.046386958,0.955669403,,1.060375863,0.943061829,,,
COCO_train2014_000000101069.jpg,1.030015127,0.970859528,,1.231162293,0.812240601,,1.04745313,0.954696655,,,
COCO_train2014_000000101094.jpg,1.009539141,0.990550995,,1.032510142,0.968513489,,1.064008378,0.939842224,,,
COCO_train2014_000000101110.jpg,1.004972263,0.995052338,,1.148610813,0.870616913,,1.002317063,0.997688293,,,
